msg_count,ind_latency,recv_latency,class_latency,alloc_latency,tot_latency
1773.0,0.53,3.92,51.94,1.96,58.34
1774.0,0.53,3.92,49.85,1.52,55.82
1775.0,0.52,3.79,51.43,2.26,57.99
1776.0,0.52,3.79,52.42,2.18,58.9
1777.0,0.53,3.95,60.44,1.89,66.81
1778.0,0.53,3.95,50.94,1.99,57.4
1779.0,0.53,3.87,50.26,1.75,56.41
1780.0,0.53,3.87,55.92,2.44,62.76
1781.0,0.51,3.79,57.6,2.0,63.89
1782.0,0.51,3.79,49.91,1.82,56.02
1783.0,0.49,4.0,50.8,1.92,57.22
1784.0,0.49,4.0,71.47,2.28,78.24
1785.0,0.51,3.84,54.56,1.93,60.85
1786.0,0.51,3.84,51.82,1.77,57.94
1787.0,0.53,3.9,50.97,1.91,57.31
1788.0,0.53,3.9,48.74,2.19,55.37
1789.0,0.51,3.76,53.23,2.06,59.56
1790.0,0.51,3.76,49.34,1.9,55.51
1791.0,0.52,3.65,71.32,1.73,77.21
1792.0,0.52,3.65,48.39,1.89,54.45
1793.0,0.51,4.04,54.01,2.26,60.83
1794.0,0.51,4.04,50.12,2.17,56.85
1795.0,0.49,3.82,58.31,2.32,64.94
1796.0,0.49,3.82,48.81,2.07,55.2
1797.0,0.51,3.82,51.64,2.26,58.24
1798.0,0.51,3.82,50.51,1.51,56.34
1799.0,0.51,3.77,51.62,1.84,57.74
1800.0,0.51,3.77,48.79,1.74,54.81
1801.0,0.52,3.94,53.1,2.03,59.59
1802.0,0.52,3.94,50.49,1.93,56.87
1803.0,0.52,3.93,63.52,1.78,69.75
1804.0,0.52,3.93,48.92,2.45,55.81
1805.0,0.52,3.85,53.38,2.35,60.11
1806.0,0.52,3.85,56.03,2.05,62.46
1807.0,0.51,3.87,56.82,2.72,63.92
1808.0,0.51,3.87,49.72,2.13,56.24
1809.0,0.52,3.84,65.34,2.58,72.28
1810.0,0.52,3.84,49.12,1.69,55.18
1811.0,0.53,3.89,50.99,2.06,57.47
1812.0,0.53,3.89,48.51,1.89,54.82
1813.0,0.52,3.83,50.58,1.45,56.39
1814.0,0.52,3.83,51.01,2.11,57.48
1815.0,0.51,3.78,55.61,2.5,62.41
1816.0,0.51,3.78,48.1,2.36,54.76
1817.0,0.54,3.81,53.41,1.69,59.45
1818.0,0.54,3.81,50.48,2.03,56.86
1819.0,0.52,3.93,54.53,2.22,61.2
1820.0,0.52,3.93,63.76,1.7,69.92
1821.0,0.51,3.83,52.1,2.26,58.7
1822.0,0.51,3.83,49.39,1.79,55.52
1823.0,0.53,3.74,53.81,1.97,60.06
1824.0,0.53,3.74,49.48,2.16,55.92
1825.0,0.53,3.72,50.03,2.1,56.38
1826.0,0.53,3.72,48.24,2.17,54.67
1827.0,0.54,3.72,50.22,1.87,56.35
1828.0,0.54,3.72,48.44,1.99,54.68
1829.0,0.54,3.79,56.6,1.78,62.71
1830.0,0.54,3.79,52.44,1.84,58.62
1831.0,0.5,3.81,54.93,2.11,61.34
1832.0,0.5,3.81,63.44,2.09,69.83
1833.0,0.53,3.74,57.69,2.0,63.96
1834.0,0.53,3.74,49.12,1.83,55.22
1835.0,0.51,3.75,53.13,2.11,59.5
1836.0,0.51,3.75,50.13,2.21,56.59
1837.0,0.48,3.9,55.72,1.83,61.92
1838.0,0.48,3.9,48.13,1.66,54.17
1839.0,0.5,3.71,49.95,2.19,56.34
1840.0,0.5,3.71,47.99,1.89,54.08
1841.0,0.51,3.73,53.47,2.44,60.16
1842.0,0.51,3.73,49.24,2.06,55.55
1843.0,0.5,3.77,51.79,2.0,58.06
1844.0,0.5,3.77,53.45,1.97,59.7
1845.0,0.5,3.78,50.98,2.28,57.55
1846.0,0.5,3.78,49.08,1.87,55.24
1847.0,0.5,3.89,53.07,1.74,59.19
1848.0,0.5,3.89,51.89,1.81,58.08
1849.0,0.54,3.72,49.69,2.36,56.32
1850.0,0.54,3.72,51.02,2.31,57.59
1851.0,0.52,3.71,49.12,2.55,55.9
1852.0,0.52,3.71,47.98,2.4,54.61
1853.0,0.51,3.61,68.63,2.11,74.86
1854.0,0.51,3.61,51.05,2.19,57.36
1855.0,0.51,3.73,52.64,2.05,58.92
1856.0,0.51,3.73,49.47,1.8,55.5
1857.0,0.53,3.76,54.24,2.39,60.92
1858.0,0.53,3.76,60.28,1.76,66.33
1859.0,0.49,3.84,65.0,2.5,71.83
1860.0,0.49,3.84,48.55,2.43,55.31
1861.0,0.53,3.86,50.07,2.83,57.28
1862.0,0.53,3.86,50.31,1.89,56.58
1863.0,0.53,3.86,49.22,2.9,56.51
1864.0,0.53,3.86,47.95,2.03,54.37
1865.0,0.48,3.91,54.75,2.05,61.2
1866.0,0.48,3.91,49.78,1.79,55.97
1867.0,0.52,3.76,52.25,2.54,59.07
1868.0,0.52,3.76,50.29,1.78,56.35
1869.0,0.49,3.8,52.01,1.92,58.23
1870.0,0.49,3.8,49.56,2.33,56.19
1871.0,0.52,3.8,53.94,2.03,60.3
1872.0,0.52,3.8,52.12,2.0,58.44
1873.0,0.51,3.98,50.96,1.91,57.36
1874.0,0.51,3.98,66.1,1.98,72.57
1875.0,0.5,3.83,49.11,2.02,55.45
1876.0,0.5,3.83,48.01,1.86,54.2
1877.0,0.51,3.94,54.95,2.02,61.41
1878.0,0.51,3.94,50.46,2.31,57.23
1879.0,0.53,3.76,73.72,2.36,80.38
1880.0,0.53,3.76,50.3,1.7,56.28
1881.0,0.47,3.96,51.61,1.87,57.91
1882.0,0.47,3.96,55.5,2.29,62.22
1883.0,0.5,3.78,72.86,1.96,79.1
1884.0,0.5,3.78,52.22,2.19,58.69
1885.0,0.51,4.04,51.04,1.74,57.34
1886.0,0.51,4.04,48.45,1.92,54.92
1887.0,0.51,3.74,52.1,2.14,58.49
1888.0,0.51,3.74,50.21,2.35,56.81
1889.0,0.53,3.75,56.65,1.99,62.91
1890.0,0.53,3.75,49.85,2.03,56.16
1891.0,0.53,3.66,50.85,2.71,57.74
1892.0,0.53,3.66,55.93,1.61,61.73
1893.0,0.5,3.76,57.7,2.21,64.16
1894.0,0.5,3.76,49.28,2.13,55.67
1895.0,0.52,3.61,50.37,1.75,56.24
1896.0,0.52,3.61,48.29,2.49,54.91
1897.0,0.54,3.6,50.31,1.61,56.06
1898.0,0.54,3.6,50.62,1.48,56.25
1899.0,0.51,3.77,49.21,1.72,55.21
1900.0,0.51,3.77,50.15,1.85,56.27
1901.0,0.51,3.95,53.83,1.94,60.23
1902.0,0.51,3.95,50.29,2.34,57.09
1903.0,0.52,3.98,54.78,1.83,61.11
1904.0,0.52,3.98,49.35,2.12,55.97
1905.0,0.53,3.88,50.93,2.15,57.49
1906.0,0.53,3.88,50.41,1.63,56.45
1907.0,0.51,3.94,50.4,2.5,57.35
1908.0,0.51,3.94,48.55,2.2,55.2
1909.0,0.48,4.06,52.36,2.14,59.04
1910.0,0.48,4.06,48.64,1.78,54.96
1911.0,0.53,3.92,48.98,2.44,55.87
1912.0,0.53,3.92,48.89,2.43,55.78
1913.0,0.52,3.88,56.75,2.09,63.24
1914.0,0.52,3.88,53.14,2.11,59.65
1915.0,0.53,3.81,69.74,2.47,76.55
1916.0,0.53,3.81,49.98,2.67,56.99
1917.0,0.52,4.07,51.92,2.17,58.68
1918.0,0.52,4.07,52.9,2.1,59.59
1919.0,0.52,3.78,50.49,2.67,57.46
1920.0,0.52,3.78,49.74,2.27,56.31
1921.0,0.52,4.0,52.57,1.74,58.83
1922.0,0.52,4.0,54.56,2.17,61.25
1923.0,0.48,3.92,49.55,2.46,56.41
1924.0,0.48,3.92,58.79,2.18,65.36
1925.0,0.52,3.9,54.07,2.2,60.7
1926.0,0.52,3.9,49.55,2.33,56.31
1927.0,0.49,4.14,50.94,1.98,57.55
1928.0,0.49,4.14,48.77,2.17,55.58
1929.0,0.54,3.99,53.14,1.82,59.48
1930.0,0.54,3.99,51.07,2.26,57.85
1931.0,0.53,3.82,55.52,2.67,62.54
1932.0,0.53,3.82,73.86,2.19,80.4
1933.0,0.52,4.0,50.42,2.03,56.97
1934.0,0.52,4.0,49.61,1.87,56.0
1935.0,0.52,3.94,49.97,2.15,56.58
1936.0,0.52,3.94,51.42,1.77,57.65
1937.0,0.49,3.97,58.44,1.97,64.88
1938.0,0.49,3.97,51.28,2.06,57.8
1939.0,0.51,4.01,73.86,2.01,80.39
1940.0,0.51,4.01,49.77,1.74,56.04
1941.0,0.52,3.86,51.18,2.25,57.8
1942.0,0.52,3.86,55.47,1.75,61.6
1943.0,0.52,3.96,53.75,2.13,60.35
1944.0,0.52,3.96,50.1,2.66,57.23
1945.0,0.52,3.8,50.3,2.13,56.76
1946.0,0.52,3.8,48.79,1.83,54.95
1947.0,0.53,4.0,50.21,2.29,57.03
1948.0,0.53,4.0,48.3,2.0,54.84
1949.0,0.51,3.76,54.71,2.36,61.35
1950.0,0.51,3.76,52.45,1.88,58.61
1951.0,0.5,3.85,52.23,1.97,58.55
1952.0,0.5,3.85,50.05,1.96,56.36
1953.0,0.53,3.81,51.15,1.74,57.23
1954.0,0.53,3.81,51.15,2.02,57.5
1955.0,0.52,3.81,67.27,1.86,73.46
1956.0,0.52,3.81,59.74,1.66,65.74
1957.0,0.51,3.78,49.9,2.46,56.65
1958.0,0.51,3.78,51.6,1.8,57.68
1959.0,0.53,3.79,67.35,2.6,74.27
1960.0,0.53,3.79,48.16,1.97,54.45
1961.0,0.53,3.95,53.28,1.9,59.65
1962.0,0.53,3.95,51.39,1.94,57.8
1963.0,0.5,3.91,52.32,2.0,58.74
1964.0,0.5,3.91,50.21,2.0,56.62
1965.0,0.51,3.91,52.12,1.75,58.29
1966.0,0.51,3.91,64.46,2.14,71.02
1967.0,0.53,3.82,51.23,2.13,57.71
1968.0,0.53,3.82,50.88,2.71,57.94
1969.0,0.53,3.8,63.12,1.85,69.31
1970.0,0.53,3.8,48.44,2.23,55.01
1971.0,0.53,3.89,49.9,2.37,56.7
1972.0,0.53,3.89,53.14,1.96,59.52
1973.0,0.49,3.82,59.39,1.94,65.63
1974.0,0.49,3.82,49.92,1.97,56.2
1975.0,0.51,3.82,62.83,2.28,69.44
1976.0,0.51,3.82,51.59,1.69,57.61
1977.0,0.49,3.75,50.82,1.88,56.94
1978.0,0.49,3.75,51.57,1.93,57.74
1979.0,0.51,3.78,55.36,2.01,61.66
1980.0,0.51,3.78,54.2,1.56,60.05
1981.0,0.52,3.9,51.88,1.74,58.04
1982.0,0.52,3.9,48.75,2.29,55.46
1983.0,0.52,3.71,51.52,1.86,57.61
1984.0,0.52,3.71,48.32,1.57,54.13
1985.0,0.5,3.84,53.69,2.18,60.21
1986.0,0.5,3.84,52.81,2.39,59.54
1987.0,0.51,3.7,52.41,2.01,58.63
1988.0,0.51,3.7,52.56,2.07,58.83
1989.0,0.5,3.87,51.62,2.23,58.22
1990.0,0.5,3.87,71.58,2.3,78.25
1991.0,0.51,3.76,50.22,2.23,56.72
1992.0,0.51,3.76,49.27,1.72,55.26
1993.0,0.51,3.84,51.97,1.97,58.29
1994.0,0.51,3.84,49.59,2.26,56.2
1995.0,0.5,3.74,51.07,1.94,57.24
1996.0,0.5,3.74,50.07,2.2,56.5
1997.0,0.5,3.83,53.09,2.02,59.44
1998.0,0.5,3.83,50.39,1.72,56.45
1999.0,0.52,3.91,51.14,2.08,57.65
2000.0,0.52,3.91,49.19,2.09,55.7
2001.0,0.51,3.83,50.71,1.63,56.68
2002.0,0.51,3.83,49.36,2.24,55.94
2003.0,0.53,3.72,53.65,2.96,60.87
2004.0,0.53,3.72,48.69,2.05,55.0
2005.0,0.53,3.86,53.05,2.54,59.99
2006.0,0.53,3.86,51.14,2.08,57.61
2007.0,0.51,3.88,51.9,2.22,58.5
2008.0,0.51,3.88,54.31,2.21,60.92
2009.0,0.52,3.86,54.23,2.66,61.28
2010.0,0.52,3.86,52.53,2.03,58.95
2011.0,0.51,3.97,74.2,2.41,81.09
2012.0,0.51,3.97,50.41,2.01,56.9
2013.0,0.52,3.81,65.89,2.34,72.56
2014.0,0.52,3.81,50.49,2.31,57.14
2015.0,0.53,3.87,51.58,1.93,57.91
2016.0,0.53,3.87,49.26,1.73,55.38
2017.0,0.52,3.89,49.19,1.72,55.32
2018.0,0.52,3.89,47.79,1.83,54.04
2019.0,0.51,3.84,49.41,1.78,55.54
2020.0,0.51,3.84,47.66,2.6,54.61
2021.0,0.54,3.64,69.11,2.12,75.41
2022.0,0.54,3.64,53.93,1.62,59.74
2023.0,0.53,3.74,53.59,2.56,60.42
2024.0,0.53,3.74,65.09,2.29,71.65
2025.0,0.51,3.89,54.05,1.61,60.06
2026.0,0.51,3.89,49.6,1.63,55.62
2027.0,0.53,3.81,51.51,2.31,58.16
2028.0,0.53,3.81,61.75,1.96,68.05
2029.0,0.53,3.77,52.19,1.73,58.22
2030.0,0.53,3.77,48.46,2.07,54.82
2031.0,0.51,3.95,58.04,2.54,65.04
2032.0,0.51,3.95,61.56,1.93,67.95
2033.0,0.48,4.02,53.26,2.25,60.01
2034.0,0.48,4.02,50.81,2.22,57.53
2035.0,0.53,4.01,65.7,2.14,72.38
2036.0,0.53,4.01,50.26,1.97,56.77
2037.0,0.52,3.86,52.65,1.96,58.99
2038.0,0.52,3.86,49.66,1.9,55.94
2039.0,0.51,3.95,57.4,2.02,63.89
2040.0,0.51,3.95,52.09,2.14,58.69
2041.0,0.5,4.1,50.1,2.06,56.77
2042.0,0.5,4.1,48.33,2.38,55.31
2043.0,0.51,3.99,49.91,2.07,56.47
2044.0,0.51,3.99,50.78,2.79,58.07
2045.0,0.54,3.91,53.73,1.88,60.07
2046.0,0.54,3.91,49.13,2.01,55.59
2047.0,0.53,3.91,52.56,1.78,58.77
2048.0,0.53,3.91,48.98,2.09,55.51
2049.0,0.53,3.92,54.41,1.68,60.54
2050.0,0.53,3.92,52.6,1.65,58.7
2051.0,0.53,3.84,57.19,2.03,63.58
2052.0,0.53,3.84,49.41,1.88,55.65
2053.0,0.49,3.83,56.95,1.86,63.14
2054.0,0.49,3.83,48.67,1.59,54.58
2055.0,0.51,3.86,55.89,2.23,62.49
2056.0,0.51,3.86,65.7,2.31,72.39
2057.0,0.5,3.8,57.08,1.88,63.26
2058.0,0.5,3.8,60.83,1.67,66.8
2059.0,0.53,3.8,54.54,2.17,61.04
2060.0,0.53,3.8,49.83,2.28,56.44
2061.0,0.49,3.82,57.84,2.15,64.3
2062.0,0.49,3.82,49.36,1.72,55.39
2063.0,0.47,3.81,51.06,1.87,57.22
2064.0,0.47,3.81,52.63,2.38,59.29
2065.0,0.53,4.24,50.39,2.36,57.52
2066.0,0.53,4.24,53.48,2.14,60.39
2067.0,0.52,3.83,55.12,2.02,61.49
2068.0,0.52,3.83,47.52,1.81,53.68
2069.0,0.49,3.91,53.31,1.66,59.37
2070.0,0.49,3.91,56.23,2.12,62.76
2071.0,0.53,3.86,50.94,1.87,57.2
2072.0,0.53,3.86,49.21,2.02,55.62
2073.0,0.51,3.87,57.59,2.04,64.02
2074.0,0.51,3.87,49.2,2.0,55.58
2075.0,0.52,3.83,52.99,2.33,59.68
2076.0,0.52,3.83,49.03,2.19,55.58
2077.0,0.53,3.73,56.05,1.91,62.22
2078.0,0.53,3.73,48.63,2.64,55.53
2079.0,0.52,3.78,50.24,1.66,56.2
2080.0,0.52,3.78,47.63,1.69,53.61
2081.0,0.48,3.73,54.18,1.93,60.32
2082.0,0.48,3.73,49.55,2.24,56.0
2083.0,0.52,3.78,52.57,2.0,58.87
2084.0,0.52,3.78,49.54,1.88,55.72
2085.0,0.52,3.73,50.98,2.15,57.38
2086.0,0.52,3.73,51.02,1.61,56.88
2087.0,0.49,3.83,53.42,2.4,60.15
2088.0,0.49,3.83,49.36,2.15,55.84
2089.0,0.51,3.72,61.43,2.64,68.3
2090.0,0.51,3.72,48.45,1.79,54.48
2091.0,0.5,3.79,51.26,1.7,57.25
2092.0,0.5,3.79,47.69,2.08,54.06
2093.0,0.52,3.95,60.25,1.84,66.57
2094.0,0.52,3.95,57.11,1.93,63.51
2095.0,0.52,3.81,52.37,2.0,58.69
2096.0,0.52,3.81,51.45,2.41,58.19
2097.0,0.46,3.92,65.66,2.39,72.43
2098.0,0.46,3.92,49.46,2.33,56.17
2099.0,0.49,3.82,51.75,2.26,58.32
2100.0,0.49,3.82,55.23,2.21,61.75
2101.0,0.5,3.79,54.45,2.25,60.99
2102.0,0.5,3.79,49.68,2.03,56.0
2103.0,0.52,3.78,50.09,2.32,56.7
2104.0,0.52,3.78,48.59,2.17,55.06
2105.0,0.51,3.73,60.2,1.8,66.25
2106.0,0.51,3.73,50.55,1.96,56.76
2107.0,0.52,3.83,51.37,2.53,58.25
2108.0,0.52,3.83,55.58,1.85,61.79
2109.0,0.49,3.91,54.21,2.18,60.79
2110.0,0.49,3.91,60.9,1.95,67.24
2111.0,0.5,3.84,53.19,2.13,59.65
2112.0,0.5,3.84,50.22,2.32,56.87
2113.0,0.51,3.77,52.43,2.21,58.92
2114.0,0.51,3.77,51.36,1.91,57.54
2115.0,0.53,3.7,55.05,2.07,61.34
2116.0,0.53,3.7,48.7,1.75,54.67
2117.0,0.53,3.69,53.24,1.5,58.95
2118.0,0.53,3.69,64.75,1.8,70.76
2119.0,0.52,3.81,51.85,1.77,57.96
2120.0,0.52,3.81,50.05,1.88,56.27
2121.0,0.51,3.73,51.34,1.87,57.45
2122.0,0.51,3.73,49.43,2.36,56.03
2123.0,0.53,3.72,51.14,1.79,57.18
2124.0,0.53,3.72,53.81,2.61,60.67
2125.0,0.49,3.9,49.47,2.23,56.09
2126.0,0.49,3.9,48.45,2.18,55.01
2127.0,0.5,3.75,51.3,2.32,57.86
2128.0,0.5,3.75,47.84,2.07,54.16
2129.0,0.5,3.78,56.09,1.86,62.23
2130.0,0.5,3.78,49.87,1.62,55.77
2131.0,0.53,3.87,51.22,2.34,57.96
2132.0,0.53,3.87,49.15,1.6,55.14
