msg_count,ind_latency,recv_latency,class_latency,alloc_latency,tot_latency
987.0,9.68,103.45,103.61,1.59,218.32
988.0,11.59,28.35,99.4,2.25,141.58
989.0,10.74,104.95,92.09,1.03,208.81
990.0,14.43,75.22,91.72,1.5,182.87
991.0,10.47,5.02,89.02,1.17,105.67
992.0,10.91,4.68,89.33,2.39,107.32
993.0,10.89,4.24,101.69,2.4,119.22
994.0,10.38,59.01,85.3,1.79,156.49
995.0,19.97,137.29,88.06,1.74,247.07
996.0,11.11,5.07,71.82,1.49,89.49
997.0,10.06,4.52,85.81,2.45,102.85
998.0,9.85,49.43,92.97,1.82,154.06
999.0,10.38,139.68,95.64,1.7,247.4
1000.0,12.03,34.8,87.35,3.54,137.73
1001.0,13.12,4.96,99.23,2.11,119.41
1002.0,10.92,4.0,96.08,1.81,112.82
1003.0,11.88,8.88,93.85,1.21,115.83
1004.0,11.86,48.28,96.42,1.62,158.18
1005.0,10.96,4.11,102.26,3.67,121.0
1006.0,10.38,5.83,85.24,4.32,105.77
1007.0,11.25,5.01,108.73,1.54,126.53
1008.0,10.39,126.33,106.09,1.22,244.03
1009.0,10.02,202.23,105.97,1.28,319.5
1010.0,14.92,134.17,111.05,1.38,261.53
1011.0,12.07,144.93,117.15,2.08,276.22
1012.0,10.65,185.2,108.51,1.86,306.22
1013.0,10.88,23.12,89.75,1.56,125.32
1014.0,9.9,4.91,79.68,1.01,95.5
1015.0,9.71,4.79,77.24,1.93,93.67
1016.0,10.82,6.47,115.99,1.16,134.44
1017.0,11.0,6.68,93.83,1.88,113.39
1018.0,11.5,96.19,97.84,1.46,206.99
1019.0,10.34,187.37,101.51,1.65,300.86
1020.0,10.8,150.62,97.79,1.98,261.2
1021.0,11.65,235.88,78.83,3.35,329.7
1022.0,10.77,312.72,57.91,2.08,383.49
1023.0,10.81,4.7,151.36,1.12,168.0
1024.0,12.3,15.98,108.28,1.66,138.22
1025.0,10.17,5.72,109.82,2.13,127.84
1026.0,10.98,4.8,99.3,1.65,116.72
1027.0,10.07,5.37,96.68,1.25,113.37
1028.0,10.31,90.57,87.81,3.22,191.91
1029.0,10.61,132.27,88.28,1.06,232.22
1030.0,10.58,82.55,77.78,0.94,171.85
1031.0,10.73,120.46,69.22,1.19,201.6
1032.0,15.56,164.24,74.28,1.51,255.59
1033.0,10.57,7.79,83.02,1.6,102.98
1034.0,14.18,4.54,76.96,2.06,97.73
1035.0,12.03,7.33,102.98,1.7,124.04
1036.0,12.27,104.8,94.16,1.5,212.73
1037.0,11.42,129.03,75.99,0.93,217.37
1038.0,9.58,200.12,80.43,2.71,292.84
1039.0,11.71,76.06,80.74,2.69,171.2
1040.0,10.93,105.4,95.76,2.04,214.13
1041.0,10.32,145.55,107.09,1.86,264.82
1042.0,10.74,262.03,95.17,1.79,369.73
1043.0,10.33,8.33,90.5,1.76,110.91
1044.0,10.78,3.89,72.43,1.3,88.4
1045.0,10.79,5.42,70.48,3.46,90.14
1046.0,11.29,41.33,94.27,1.11,148.0
1047.0,11.89,116.55,107.23,1.03,236.69
1048.0,11.62,182.47,98.56,1.28,293.93
1049.0,10.72,7.62,80.45,2.12,100.91
1050.0,10.63,24.7,108.4,1.78,145.5
1051.0,13.55,61.45,105.09,1.85,181.95
1052.0,10.46,110.86,101.46,1.27,224.05
1053.0,9.99,5.74,102.24,2.62,120.59
1054.0,10.2,7.23,111.69,1.44,130.56
1055.0,11.61,113.76,98.09,1.58,225.04
1056.0,14.02,103.47,109.59,2.01,229.1
1057.0,10.01,179.55,93.24,1.24,284.03
1058.0,13.77,35.95,93.83,1.2,144.75
1059.0,10.77,97.27,143.99,3.14,255.17
1060.0,10.46,53.87,86.12,1.08,151.53
1061.0,12.36,49.35,82.27,2.29,146.26
1062.0,14.04,82.78,111.02,1.27,209.12
1063.0,10.72,7.25,95.31,2.16,115.43
1064.0,10.34,5.96,109.43,2.58,128.31
1065.0,10.62,5.03,82.06,1.32,99.03
1066.0,11.34,86.33,98.39,3.82,199.88
1067.0,10.08,47.66,66.54,1.76,126.05
1068.0,10.37,25.59,70.39,1.52,107.87
1069.0,10.61,37.27,62.9,1.21,112.0
1070.0,10.26,4.56,66.71,1.43,82.96
1071.0,11.39,3.94,90.13,3.81,109.27
1072.0,11.55,35.23,91.55,2.5,140.83
1073.0,10.59,85.71,104.5,1.13,201.93
1074.0,10.47,5.58,101.49,2.77,120.31
1075.0,10.44,5.34,110.25,2.3,128.33
1076.0,10.59,36.94,109.37,1.82,158.71
1077.0,11.4,70.01,103.57,1.25,186.24
1078.0,11.97,89.53,92.21,1.98,195.68
1079.0,11.39,10.99,92.94,1.8,117.12
1080.0,15.62,5.41,88.76,3.54,113.33
1081.0,21.86,75.82,92.97,1.3,191.96
1082.0,11.48,37.6,74.62,1.07,124.77
1083.0,12.4,103.74,88.4,1.97,206.52
1084.0,11.37,6.09,87.22,2.99,107.67
1085.0,20.86,5.87,105.89,1.02,133.64
1086.0,10.02,64.04,86.61,3.81,164.48
1087.0,23.31,10.36,104.81,1.56,140.05
1088.0,14.79,120.12,98.94,0.78,234.63
1089.0,11.0,202.25,93.28,3.44,309.98
1090.0,10.79,10.97,99.28,1.52,122.55
1091.0,12.08,114.44,86.54,0.99,214.05
1092.0,12.98,102.55,69.92,1.39,186.84
1093.0,10.9,167.64,77.31,0.77,256.62
1094.0,10.45,5.08,78.9,0.99,95.42
1095.0,11.97,4.35,95.49,1.7,113.51
1096.0,9.92,5.55,101.21,1.65,118.33
1097.0,10.84,36.53,110.75,1.65,159.77
1098.0,11.57,4.71,99.73,1.91,117.92
1099.0,13.49,9.66,93.21,1.53,117.88
1100.0,11.52,7.01,67.98,1.68,88.19
1101.0,12.35,78.78,105.19,1.92,198.24
1102.0,9.85,141.4,100.96,2.6,254.82
1103.0,12.88,173.37,82.94,1.99,271.18
1104.0,10.48,129.0,84.27,3.1,226.86
1105.0,9.89,6.35,92.01,1.59,109.83
1106.0,11.03,78.38,95.42,2.49,187.31
1107.0,13.3,99.48,110.9,0.69,224.37
1108.0,11.16,4.14,96.58,1.79,113.66
1109.0,11.02,4.4,100.32,3.2,118.95
1110.0,11.6,3.66,110.13,2.31,127.71
1111.0,11.49,4.81,96.83,1.2,114.34
1112.0,10.23,41.67,96.04,5.15,153.09
1113.0,11.21,116.48,92.96,1.75,222.39
1114.0,9.97,214.94,84.16,1.71,310.79
1115.0,10.29,7.47,86.49,1.81,106.06
1116.0,10.02,4.58,88.43,1.69,104.73
1117.0,9.85,31.92,83.49,2.09,127.35
1118.0,11.05,5.75,89.59,1.28,107.67
1119.0,11.86,43.2,102.08,1.39,158.52
1120.0,10.76,4.87,103.65,1.77,121.04
1121.0,9.97,5.38,92.66,1.83,109.85
1122.0,12.1,94.13,80.56,3.09,189.87
1123.0,10.4,3.94,85.77,1.3,101.41
1124.0,11.73,4.48,87.78,2.9,106.89
1125.0,10.92,48.24,77.13,1.31,137.6
1126.0,10.19,4.29,75.54,2.55,92.56
1127.0,11.04,89.68,95.0,1.5,197.23
1128.0,11.67,50.98,91.34,1.49,155.47
1129.0,9.87,5.01,96.8,1.63,113.31
1130.0,11.37,3.58,90.71,1.23,106.89
1131.0,11.65,4.62,114.36,1.33,131.97
1132.0,11.48,116.5,107.08,1.09,236.15
1133.0,10.45,190.76,87.89,3.77,292.86
1134.0,12.12,173.42,94.75,1.98,282.28
1135.0,10.75,186.15,100.81,1.58,299.3
1136.0,10.26,220.89,101.66,4.01,336.82
1137.0,10.89,262.07,99.86,2.47,375.28
1138.0,11.28,110.79,91.61,1.43,215.1
1139.0,11.05,50.7,102.85,1.71,166.31
1140.0,11.17,89.88,98.46,1.35,200.86
1141.0,10.77,3.93,88.54,1.87,105.12
1142.0,11.03,5.63,89.82,3.31,109.79
1143.0,12.75,100.35,113.75,1.34,228.19
1144.0,11.02,48.22,115.45,1.46,176.14
1145.0,11.16,5.47,110.51,1.81,128.96
1146.0,11.07,121.05,108.99,2.57,243.68
1147.0,10.88,212.54,111.12,1.29,335.82
1148.0,10.47,4.48,141.4,1.82,158.18
1149.0,12.05,23.36,115.72,1.18,152.31
1150.0,12.25,70.76,109.44,1.54,194.0
1151.0,11.01,6.71,77.4,1.75,96.87
1152.0,13.88,10.06,88.44,1.22,113.6
1153.0,12.6,76.17,85.92,1.38,176.05
1154.0,10.23,5.52,95.14,1.69,112.58
1155.0,11.34,5.8,98.09,1.64,116.87
1156.0,13.04,55.71,84.93,1.84,155.53
1157.0,12.41,28.66,79.03,3.3,123.39
1158.0,12.7,5.52,87.44,1.19,106.84
1159.0,10.65,31.48,86.82,1.3,130.24
1160.0,16.45,5.77,112.48,1.67,136.36
1161.0,10.98,4.24,96.49,1.39,113.1
1162.0,11.09,24.31,97.08,2.45,134.93
1163.0,12.71,10.61,90.21,5.53,119.05
1164.0,10.08,86.92,90.1,1.75,188.84
1165.0,11.13,4.41,108.23,3.14,126.92
1166.0,11.39,59.91,84.02,1.39,156.71
1167.0,11.9,135.81,82.09,1.46,231.26
1168.0,10.65,185.94,76.6,1.32,274.52
1169.0,11.03,223.59,102.26,1.26,338.15
1170.0,11.58,4.02,110.06,3.29,128.95
1171.0,10.94,3.86,105.14,1.76,121.7
1172.0,10.8,3.7,105.91,1.69,122.1
1173.0,10.6,88.91,104.48,1.36,205.35
1174.0,10.22,5.19,110.95,1.48,127.85
1175.0,11.52,5.19,78.04,1.71,96.46
1176.0,10.74,67.57,79.66,1.42,159.4
1177.0,11.79,79.03,91.76,1.43,184.01
1178.0,11.69,142.9,87.18,1.89,243.67
1179.0,11.04,158.07,121.33,1.1,291.55
1180.0,11.69,27.02,88.55,0.86,128.13
1181.0,12.74,3.99,89.94,3.03,109.69
1182.0,11.83,4.93,83.45,1.43,101.64
1183.0,10.79,5.17,85.78,3.08,104.83
1184.0,11.3,4.63,98.91,1.48,116.32
1185.0,10.35,6.19,110.06,1.44,128.04
1186.0,10.37,82.8,80.68,1.7,175.55
1187.0,10.04,122.64,95.93,2.57,231.18
1188.0,13.01,191.19,96.29,1.64,302.13
1189.0,10.93,88.9,96.18,1.46,197.47
1190.0,29.62,82.1,91.67,1.68,205.07
1191.0,10.57,6.38,118.03,1.81,136.79
1192.0,12.69,9.35,103.17,1.62,126.82
1193.0,10.51,101.04,91.11,0.96,203.62
1194.0,10.18,5.07,120.33,1.46,137.04
1195.0,11.65,5.51,117.87,1.81,136.83
1196.0,11.27,120.89,117.48,4.72,254.36
1197.0,10.8,88.74,87.55,1.18,188.26
1198.0,13.08,129.01,86.58,3.2,231.87
1199.0,14.46,65.71,91.07,1.9,173.14
1200.0,11.16,42.61,95.44,1.55,150.76
1201.0,13.42,5.2,98.63,1.85,119.1
1202.0,12.64,5.18,85.08,2.27,105.17
1203.0,10.26,50.91,93.97,1.45,156.59
1204.0,11.28,98.05,107.23,3.35,219.91
1205.0,12.58,6.61,81.45,1.62,102.26
1206.0,10.61,4.74,87.71,1.47,104.53
1207.0,10.73,29.59,111.12,1.21,152.64
1208.0,10.34,72.07,86.36,1.75,170.51
1209.0,11.39,27.96,82.24,1.17,122.76
1210.0,11.53,100.62,85.43,2.05,199.64
1211.0,13.16,5.34,96.74,1.67,116.91
1212.0,10.72,12.8,101.47,2.72,127.7
1213.0,14.91,60.98,99.0,1.23,176.11
1214.0,11.24,164.33,92.48,3.63,271.68
1215.0,10.24,4.18,100.14,2.79,117.36
1216.0,11.82,69.94,100.21,1.15,183.11
1217.0,10.58,52.48,83.18,1.02,147.25
1218.0,11.47,117.74,101.52,1.39,232.13
1219.0,10.29,38.46,96.12,1.56,146.43
1220.0,11.41,4.19,98.49,0.76,114.86
1221.0,13.26,4.4,102.27,3.2,123.13
1222.0,12.03,5.14,101.2,1.32,119.68
1223.0,10.98,4.79,84.69,1.1,101.56
1224.0,16.2,85.38,70.32,1.5,173.39
1225.0,10.81,24.08,69.07,1.5,105.45
1226.0,10.55,35.27,91.7,2.63,140.16
1227.0,10.84,3.8,118.31,1.64,134.59
1228.0,10.7,105.55,113.48,1.71,231.43
1229.0,12.13,94.01,94.61,1.81,202.56
1230.0,11.0,3.86,85.78,1.3,101.93
1231.0,11.07,6.37,74.74,1.22,93.41
1232.0,15.3,79.2,77.02,1.37,172.88
1233.0,12.41,4.12,83.31,2.15,102.0
1234.0,10.75,45.15,92.86,1.44,150.19
1235.0,10.57,4.24,87.5,1.16,103.47
1236.0,11.6,77.55,64.2,2.08,155.44
1237.0,9.96,5.13,77.11,1.59,93.79
1238.0,11.17,8.32,75.9,1.43,96.83
1239.0,10.9,49.34,95.0,1.55,156.78
1240.0,10.83,3.83,77.79,1.69,94.14
1241.0,11.24,4.85,81.89,1.12,99.1
1242.0,17.83,68.18,81.83,0.85,168.69
1243.0,11.0,16.93,88.27,1.18,117.39
1244.0,10.52,43.2,83.56,1.96,139.24
1245.0,10.42,3.72,80.19,1.44,95.77
1246.0,11.92,5.1,93.69,1.4,112.12
1247.0,13.1,30.1,82.03,5.04,130.26
1248.0,14.12,3.97,101.22,1.92,121.23
1249.0,11.56,3.68,130.7,2.56,148.51
1250.0,10.48,3.91,85.58,4.67,104.63
1251.0,11.5,98.5,115.23,1.67,226.89
1252.0,10.63,84.49,117.8,2.93,215.85
1253.0,11.49,200.51,108.6,1.89,322.49
1254.0,11.39,142.3,111.11,2.24,267.03
1255.0,11.59,59.34,114.22,1.57,186.72
1256.0,11.69,4.85,80.52,1.1,98.17
1257.0,9.96,4.2,98.2,1.23,113.59
1258.0,10.22,56.33,94.29,1.64,162.48
1259.0,12.29,116.59,87.64,1.65,218.17
1260.0,10.99,5.51,69.14,1.59,87.24
1261.0,10.35,49.85,74.54,2.85,137.59
1262.0,10.7,4.44,75.45,1.45,92.04
1263.0,10.76,5.43,113.61,1.86,131.66
1264.0,10.37,7.06,113.07,1.62,132.11
1265.0,10.95,8.37,115.14,1.9,136.37
1266.0,10.94,4.63,113.7,2.99,132.26
1267.0,10.67,4.38,108.07,1.68,124.8
1268.0,10.05,73.88,102.82,1.36,188.11
