tx_brate downlink (kbps),tx_pkts downlink,rx_brate uplink (kbps),rx_pkts uplink,slice_target
10.944,6.0,0.0,0.0,2
5.28,2.0,0.0,0.0,2
11.168000000000001,8.0,0.0,0.0,2
27.648,18.0,0.0,0.0,2
10.848,6.0,0.0,0.0,2
21.472,22.0,0.0,0.0,2
10.88,6.0,0.0,0.0,2
18.08,11.0,0.0,0.0,2
5.92,4.0,0.0,0.0,2
5.92,6.0,0.0,0.0,2
5.44,3.0,0.0,0.0,2
5.6,3.0,0.0,0.0,2
5.728,6.0,0.0,0.0,2
22.24,56.0,0.0,0.0,2
18.336000000000002,24.0,100.0,1.0,2
10.751999999999999,12.0,100.0,4.0,2
5.824,6.0,0.0,0.0,2
22.336000000000002,11.0,0.0,0.0,2
16.768,12.0,0.0,0.0,2
21.984,15.0,0.0,0.0,2
11.456,11.0,0.0,0.0,2
5.4079999999999995,7.0,0.0,0.0,2
5.44,3.0,0.0,0.0,2
5.472,3.0,0.0,0.0,2
18.688,26.0,0.0,0.0,2
12.768,14.0,0.0,0.0,2
16.288,9.0,0.0,0.0,2
27.168000000000003,17.0,0.0,0.0,2
10.88,6.0,0.0,0.0,2
27.808,21.0,0.0,0.0,2
21.44,8.0,0.0,0.0,2
32.416,16.0,0.0,0.0,2
11.584000000000001,12.0,0.0,0.0,2
10.815999999999999,5.0,0.0,0.0,2
21.663999999999998,10.0,0.0,0.0,2
11.904,15.0,0.0,0.0,2
2.176,6.0,0.0,0.0,2
17.215999999999998,15.0,0.0,0.0,2
16.416,10.0,100.0,3.0,2
16.16,9.0,100.0,1.0,2
11.328,8.0,0.0,0.0,2
18.016000000000002,21.0,0.0,0.0,2
10.911999999999999,6.0,0.0,0.0,2
8.096,23.0,0.0,0.0,2
24.96,37.0,100.0,7.0,2
10.72,5.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
23.776,36.0,0.0,0.0,2
7.231999999999999,17.0,0.0,0.0,2
10.72,5.0,0.0,0.0,2
33.952000000000005,68.0,100.0,6.0,2
15.935999999999998,6.0,0.0,0.0,2
18.976,29.0,100.0,1.0,2
19.895699999999998,24.0,0.0,0.0,2
7.4559999999999995,18.0,100.0,1.0,2
30.880000000000003,44.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
16.832,13.0,0.0,0.0,2
24.608,34.0,0.0,0.0,2
17.184,15.0,0.0,0.0,2
21.823999999999998,14.0,0.0,0.0,2
16.288,9.0,0.0,0.0,2
16.704,12.0,0.0,0.0,2
7.6160000000000005,20.0,0.0,0.0,2
23.68,26.0,0.0,0.0,2
24.927999999999997,37.0,0.0,0.0,2
10.656,4.0,0.0,0.0,2
19.328000000000003,33.0,0.0,0.0,2
12.16,15.0,0.0,0.0,2
10.944,6.0,0.0,0.0,2
11.520000000000001,11.0,0.0,0.0,2
11.68,12.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
23.2,9.0,0.0,0.0,2
10.656,4.0,100.0,1.0,2
11.552,11.0,0.0,0.0,2
42.784000000000006,18.0,0.0,0.0,2
11.328,3.0,0.0,0.0,2
22.08,14.0,0.0,0.0,2
19.456,39.0,0.0,0.0,2
16.608,11.0,0.0,0.0,2
17.951999999999998,22.0,0.0,0.0,2
28.704,65.0,0.0,0.0,2
16.768,7.0,0.0,0.0,2
21.248,8.0,0.0,0.0,2
11.232000000000001,3.0,0.0,0.0,2
13.408,25.0,0.0,0.0,2
24.288,69.0,0.0,0.0,2
13.408,25.0,100.0,1.0,2
25.696,15.0,0.0,0.0,2
12.831999999999999,27.0,0.0,0.0,2
11.904,13.0,0.0,0.0,2
13.184,6.0,100.0,10.0,3
26.912,14.0,0.0,0.0,3
62.336000000000006,14.0,0.0,0.0,3
16.927999999999997,14.0,0.0,0.0,3
61.824,12.0,0.0,0.0,3
28.512,25.0,0.0,0.0,3
36.96,53.0,0.0,0.0,3
47.775999999999996,15.0,0.0,0.0,3
41.952000000000005,11.0,0.0,0.0,3
33.024,16.0,0.0,0.0,3
59.168,28.0,0.0,0.0,3
27.552,21.0,0.0,0.0,3
39.519999999999996,33.0,0.0,0.0,3
57.855999999999995,47.0,0.0,0.0,3
44.224,30.0,0.0,0.0,3
29.343999999999998,31.0,100.0,1.0,3
34.336,26.0,0.0,0.0,3
14.88,17.0,0.0,0.0,3
44.896,34.0,0.0,0.0,3
52.992,20.0,0.0,0.0,3
50.368,38.0,0.0,0.0,3
40.96,39.0,0.0,0.0,3
38.559999999999995,25.0,0.0,0.0,3
16.16,7.0,0.0,0.0,3
21.12,6.0,0.0,0.0,3
49.632000000000005,30.0,0.0,0.0,3
57.248,24.0,0.0,0.0,3
25.728,26.0,0.0,0.0,3
48.192,18.0,0.0,0.0,3
27.392,17.0,0.0,0.0,3
65.76,76.0,0.0,0.0,3
33.536,19.0,0.0,0.0,3
56.288,16.0,0.0,0.0,3
36.512,10.0,0.0,0.0,3
32.224000000000004,15.0,0.0,0.0,3
37.312,14.0,0.0,0.0,3
26.56,9.0,100.0,1.0,3
32.96,22.0,0.0,0.0,3
26.4,9.0,0.0,0.0,3
36.928000000000004,8.0,0.0,0.0,3
54.432,31.0,0.0,0.0,3
45.664,40.0,0.0,0.0,3
26.336,9.0,0.0,0.0,3
46.623999999999995,11.0,0.0,0.0,3
36.064,7.0,100.0,1.0,3
52.896,57.0,0.0,0.0,3
47.199999999999996,11.0,100.0,1.0,3
59.136,26.0,0.0,0.0,3
28.96,30.0,0.0,0.0,3
21.856,13.0,0.0,0.0,3
55.36,33.0,100.0,1.0,3
38.848,28.0,0.0,0.0,3
33.952000000000005,26.0,0.0,0.0,3
50.624,33.0,100.0,1.0,3
36.384,9.0,0.0,0.0,3
20.704,5.0,0.0,0.0,3
37.407999999999994,13.0,0.0,0.0,3
38.559999999999995,21.0,0.0,0.0,3
34.144,29.0,0.0,0.0,3
36.544,9.0,0.0,0.0,3
52.896,42.0,0.0,0.0,3
42.175999999999995,12.0,0.0,0.0,3
28.384,22.0,0.0,0.0,3
42.431999999999995,11.0,0.0,0.0,3
37.504000000000005,16.0,0.0,0.0,3
39.296,47.0,0.0,0.0,3
37.92,12.0,0.0,0.0,3
48.512,12.0,0.0,0.0,3
58.336,54.0,0.0,0.0,3
26.272,13.0,100.0,1.0,3
43.072,19.0,0.0,0.0,3
31.52,39.0,0.0,0.0,3
33.44,15.0,0.0,0.0,3
40.384,39.0,0.0,0.0,3
43.392,44.0,0.0,0.0,3
46.912,14.0,0.0,0.0,3
33.312000000000005,19.0,0.0,0.0,3
61.152,55.0,0.0,0.0,3
36.128,28.0,0.0,0.0,3
32.192,15.0,0.0,0.0,3
10.784,3.0,0.0,0.0,3
44.576,28.0,0.0,0.0,3
54.528,26.0,0.0,0.0,3
59.936,24.0,0.0,0.0,3
15.872,7.0,0.0,0.0,3
32.832,11.0,0.0,0.0,3
70.62400000000001,25.0,0.0,0.0,3
62.656000000000006,46.0,0.0,0.0,3
79.2,51.0,0.0,0.0,3
45.12,34.0,0.0,0.0,3
60.48,28.0,0.0,0.0,3
43.168,9.0,0.0,0.0,3
59.072,64.0,0.0,0.0,3
49.76,69.0,100.0,1.0,3
53.792,18.0,0.0,0.0,3
35.808,22.0,0.0,0.0,3
47.711999999999996,18.0,0.0,0.0,3
64.224,61.0,0.0,0.0,3
55.904,39.0,0.0,0.0,3
39.072,51.0,0.0,0.0,3
58.624,56.0,0.0,0.0,3
65.60000000000001,32.0,0.0,0.0,3
26.144000000000002,7.0,0.0,0.0,3
51.2,32.0,0.0,0.0,3
35.232,37.0,0.0,0.0,3
74.176,29.0,0.0,0.0,3
58.208000000000006,61.0,0.0,0.0,3
67.584,18.0,0.0,0.0,3
36.25599999999999,9.0,0.0,0.0,3
48.0,20.0,0.0,0.0,3
40.96,27.0,0.0,0.0,3
36.8,11.0,0.0,0.0,3
48.32,22.0,0.0,0.0,3
48.608,16.0,0.0,0.0,3
22.016000000000002,15.0,0.0,0.0,3
37.760000000000005,16.0,0.0,0.0,3
32.928,18.0,0.0,0.0,3
21.631999999999998,11.0,0.0,0.0,3
42.144,14.0,0.0,0.0,3
21.631999999999998,11.0,0.0,0.0,3
48.416000000000004,28.0,0.0,0.0,3
46.368,9.0,0.0,0.0,3
47.775999999999996,16.0,0.0,0.0,3
43.488,24.0,100.0,1.0,3
21.408,8.0,0.0,0.0,3
21.152,9.0,0.0,0.0,3
38.816,26.0,0.0,0.0,3
75.072,80.0,100.0,1.0,3
35.968,17.0,0.0,0.0,3
59.232,29.0,0.0,0.0,3
40.288,37.0,0.0,0.0,3
10.463999999999999,3.0,0.0,0.0,3
46.656000000000006,11.0,0.0,0.0,3
59.488,31.0,0.0,0.0,3
31.84,12.0,0.0,0.0,3
31.456,7.0,0.0,0.0,3
42.272,13.0,0.0,0.0,3
49.728,22.0,0.0,0.0,3
16.192,5.0,0.0,0.0,3
48.512,25.0,0.0,0.0,3
37.92,16.0,0.0,0.0,3
49.44,16.0,0.0,0.0,3
33.088,19.0,100.0,1.0,3
27.328000000000003,11.0,0.0,0.0,3
39.104,10.0,0.0,0.0,3
32.192,9.0,100.0,1.0,3
21.28,9.0,0.0,0.0,3
42.687999999999995,9.0,0.0,0.0,3
48.672,14.0,0.0,0.0,3
54.176,13.0,100.0,1.0,3
32.352,7.0,0.0,0.0,3
43.327999999999996,14.0,0.0,0.0,3
15.712,4.0,0.0,0.0,3
32.32,8.0,0.0,0.0,3
16.16,6.0,0.0,0.0,3
32.096,10.0,0.0,0.0,3
26.304000000000002,6.0,0.0,0.0,3
47.967999999999996,15.0,0.0,0.0,3
42.656,9.0,0.0,0.0,3
21.408,5.0,0.0,0.0,3
16.0,4.0,0.0,0.0,3
26.624,8.0,0.0,0.0,3
31.968000000000004,8.0,0.0,0.0,3
36.48,8.0,0.0,0.0,3
59.52,20.0,0.0,0.0,3
85.98400000000001,24.0,0.0,0.0,3
47.552,15.0,0.0,0.0,3
57.888000000000005,20.0,0.0,0.0,3
46.464,8.0,0.0,0.0,3
27.104,7.0,0.0,0.0,3
38.24,21.0,0.0,0.0,3
58.848,19.0,0.0,0.0,3
58.72,11.0,0.0,0.0,3
26.784,6.0,0.0,0.0,3
58.976,14.0,0.0,0.0,3
37.6,11.0,0.0,0.0,3
42.048,10.0,0.0,0.0,3
37.760000000000005,8.0,100.0,1.0,3
74.176,20.0,0.0,0.0,3
48.192,13.0,0.0,0.0,3
48.224000000000004,13.0,0.0,0.0,3
36.8,8.0,0.0,0.0,3
26.816,7.0,0.0,0.0,3
26.592000000000002,7.0,0.0,0.0,3
53.824,19.0,0.0,0.0,3
36.576,9.0,0.0,0.0,3
58.464,13.0,0.0,0.0,3
21.663999999999998,7.0,0.0,0.0,3
31.84,8.0,100.0,1.0,3
52.864000000000004,12.0,0.0,0.0,3
21.663999999999998,6.0,0.0,0.0,3
52.512,12.0,0.0,0.0,3
15.552,4.0,0.0,0.0,3
46.816,12.0,0.0,0.0,3
15.456,3.0,0.0,0.0,3
51.903999999999996,13.0,0.0,0.0,3
10.304,2.0,0.0,0.0,3
52.448,11.0,0.0,0.0,3
53.024,17.0,0.0,0.0,3
48.32,10.0,0.0,0.0,3
42.111999999999995,12.0,0.0,0.0,3
42.656,9.0,0.0,0.0,3
31.295999999999996,9.0,0.0,0.0,3
53.312,16.0,0.0,0.0,3
53.568,12.0,0.0,0.0,3
37.216,10.0,0.0,0.0,3
41.312000000000005,7.0,0.0,0.0,3
52.32,12.0,0.0,0.0,3
47.424,12.0,0.0,0.0,3
53.952,12.0,0.0,0.0,3
26.912,7.0,0.0,0.0,3
21.6,7.0,0.0,0.0,3
10.56,2.0,0.0,0.0,3
42.72,13.0,0.0,0.0,3
32.128,11.0,0.0,0.0,3
5.4079999999999995,1.0,0.0,0.0,3
53.92,19.0,0.0,0.0,3
37.727999999999994,12.0,0.0,0.0,3
27.104,12.0,0.0,0.0,3
64.288,19.0,0.0,0.0,3
32.192,10.0,0.0,0.0,3
64.288,13.0,0.0,0.0,3
21.536,9.0,0.0,0.0,3
58.687999999999995,20.0,0.0,0.0,3
48.256,12.0,0.0,0.0,3
26.752000000000002,7.0,0.0,0.0,3
21.631999999999998,4.0,0.0,0.0,3
32.288,7.0,0.0,0.0,3
32.832,12.0,0.0,0.0,3
38.464,18.0,0.0,0.0,3
64.8,26.0,0.0,0.0,3
30.592000000000002,18.0,0.0,0.0,3
49.535999999999994,28.0,0.0,0.0,3
38.144,18.0,0.0,0.0,3
43.776,22.0,0.0,0.0,3
27.104,21.0,0.0,0.0,3
32.480000000000004,13.0,0.0,0.0,3
55.584,34.0,0.0,0.0,3
44.256,30.0,0.0,0.0,3
48.512,17.0,0.0,0.0,3
37.952,10.0,0.0,0.0,3
37.664,11.0,0.0,0.0,3
16.512,4.0,0.0,0.0,3
54.144,13.0,0.0,0.0,3
31.072,7.0,0.0,0.0,3
41.504,9.0,0.0,0.0,3
75.264,20.0,0.0,0.0,3
43.2,12.0,0.0,0.0,3
32.192,11.0,0.0,0.0,3
54.176,16.0,0.0,0.0,3
32.288,9.0,0.0,0.0,3
21.631999999999998,5.0,0.0,0.0,3
27.072,7.0,0.0,0.0,3
48.32,15.0,0.0,0.0,3
32.352,7.0,0.0,0.0,3
21.631999999999998,4.0,0.0,0.0,3
32.448,6.0,0.0,0.0,3
5.4079999999999995,1.0,0.0,0.0,3
37.824000000000005,9.0,0.0,0.0,3
46.72,10.0,0.0,0.0,3
41.824,11.0,0.0,0.0,3
36.3052,6.0,0.0,0.0,3
36.288000000000004,8.0,0.0,0.0,3
15.775999999999998,6.0,0.0,0.0,3
37.312,18.0,0.0,0.0,3
62.88,17.0,0.0,0.0,3
57.632000000000005,18.0,0.0,0.0,3
36.448,8.0,0.0,0.0,3
26.016000000000002,7.0,100.0,1.0,3
17.28,16.0,0.0,0.0,3
20.767999999999997,5.0,0.0,0.0,3
52.0,14.0,0.0,0.0,3
28.032,14.0,0.0,0.0,3
47.008,13.0,100.0,1.0,3
75.96799999999999,39.0,0.0,0.0,3
63.42399999999999,22.0,0.0,0.0,3
41.696,11.0,0.0,0.0,3
52.48,17.0,0.0,0.0,3
53.952,72.0,0.0,0.0,3
42.111999999999995,15.0,100.0,1.0,3
20.608,4.0,0.0,0.0,3
41.216,8.0,0.0,0.0,3
46.368,9.0,0.0,0.0,3
36.064,7.0,0.0,0.0,3
37.856,7.0,0.0,0.0,3
55.711999999999996,42.0,0.0,0.0,3
26.048000000000002,7.0,0.0,0.0,3
41.504,10.0,0.0,0.0,3
38.016,15.0,0.0,0.0,3
42.08,14.0,0.0,0.0,3
20.608,4.0,0.0,0.0,3
43.136,20.0,0.0,0.0,3
52.768,19.0,100.0,1.0,3
46.368,9.0,0.0,0.0,3
31.456,7.0,0.0,0.0,3
26.528,6.0,0.0,0.0,3
64.704,14.0,0.0,0.0,3
32.192,12.0,0.0,0.0,3
52.992,18.0,0.0,0.0,3
51.488,46.0,0.0,0.0,3
36.064,7.0,0.0,0.0,3
51.744,11.0,0.0,0.0,3
64.128,27.0,0.0,0.0,3
53.216,11.0,0.0,0.0,3
37.056,12.0,0.0,0.0,3
35.616,23.0,0.0,0.0,3
54.176,29.0,0.0,0.0,3
4.33735,3.0,100.0,6.0,3
64.4177,23.0,100.0,93.0,3
65.38149999999999,19.0,0.0,14.0,3
32.7068,10.0,0.0,0.0,3
54.144,12.0,100.0,8.0,3
43.072,10.0,100.0,16.0,3
79.6145,23.0,0.0,0.0,3
26.8916,10.0,0.0,0.0,3
41.024,12.0,0.0,0.0,3
43.36,15.0,0.0,0.0,3
27.2129,7.0,0.0,0.0,3
32.384,9.0,0.0,0.0,3
53.7189,18.0,0.0,0.0,3
21.6225,5.0,0.0,0.0,3
26.8916,5.0,0.0,0.0,3
37.204800000000006,6.0,0.0,0.0,3
38.008,7.0,100.0,18.0,3
54.2972,16.0,100.0,2.0,3
21.631999999999998,4.0,100.0,8.0,3
32.4498,13.0,0.0,0.0,3
37.8153,11.0,100.0,10.0,3
54.1687,18.0,0.0,0.0,3
48.4498,14.0,0.0,0.0,3
27.180699999999998,10.0,0.0,0.0,3
16.16,5.0,0.0,0.0,3
38.1365,18.0,100.0,9.0,3
53.397600000000004,19.0,0.0,0.0,3
48.8353,12.0,100.0,2.0,3
10.5382,4.0,0.0,0.0,3
64.768,24.0,100.0,1.0,3
43.3414,16.0,0.0,0.0,3
27.341399999999997,9.0,0.0,0.0,3
60.1446,21.0,100.0,9.0,3
48.9317,25.0,0.0,0.0,3
59.3414,21.0,0.0,0.0,3
54.329299999999996,20.0,0.0,0.0,3
42.848,9.0,0.0,0.0,3
13.140600000000001,5.0,0.0,0.0,3
10.441799999999999,12.0,100.0,24.0,3
26.0241,6.0,0.0,0.0,3
41.728,11.0,0.0,0.0,3
20.915699999999998,5.0,0.0,0.0,3
68.544,18.0,0.0,0.0,3
36.6908,10.0,0.0,0.0,3
47.1004,11.0,0.0,0.0,3
36.6908,10.0,0.0,0.0,3
31.485899999999997,7.0,0.0,0.0,3
52.755,16.0,0.0,0.0,3
41.7992,11.0,0.0,0.0,3
26.249000000000002,7.0,0.0,0.0,3
41.664,10.0,0.0,0.0,3
41.9598,12.0,0.0,0.0,3
78.3293,19.0,0.0,0.0,3
26.016000000000002,7.0,0.0,0.0,3
41.734899999999996,9.0,0.0,0.0,3
57.248,14.0,0.0,0.0,3
26.24,8.0,0.0,0.0,3
36.562200000000004,9.0,0.0,0.0,3
31.1325,5.0,0.0,0.0,3
41.216,8.0,0.0,0.0,3
41.992000000000004,12.0,0.0,0.0,3
41.535999999999994,10.0,0.0,0.0,3
31.168000000000003,8.0,0.0,0.0,3
31.5823,10.0,0.0,0.0,3
15.9679,5.0,0.0,0.0,3
41.734899999999996,10.0,0.0,0.0,3
53.344,22.0,0.0,0.0,3
41.824,11.0,0.0,0.0,3
52.1767,13.0,0.0,0.0,3
31.0361,6.0,0.0,0.0,3
26.144000000000002,7.0,0.0,0.0,3
31.072,7.0,0.0,0.0,3
20.851399999999998,5.0,0.0,0.0,3
78.08,19.0,0.0,0.0,3
26.336,9.0,0.0,0.0,3
25.951999999999998,7.0,0.0,0.0,3
8.25703,13.0,100.0,17.0,2
5.33333,2.0,100.0,16.0,2
5.33333,2.0,0.0,0.0,2
5.68675,5.0,0.0,0.0,2
21.3333,8.0,0.0,0.0,2
10.815999999999999,4.0,0.0,0.0,2
5.92,1.0,0.0,0.0,2
16.160600000000002,6.0,0.0,0.0,2
16.0,6.0,0.0,0.0,2
10.6345,4.0,0.0,0.0,2
15.904000000000002,6.0,0.0,0.0,2
5.28,2.0,0.0,0.0,2
21.248,8.0,0.0,0.0,2
15.935999999999998,6.0,0.0,0.0,2
5.33333,2.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
21.3333,8.0,0.0,0.0,2
10.7952,48.0,0.0,0.0,2
32.064299999999996,12.0,0.0,0.0,2
5.28,2.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
26.4,9.0,0.0,0.0,2
10.56,4.0,0.0,0.0,2
15.872,6.0,0.0,0.0,2
10.6024,4.0,0.0,0.0,2
10.6345,4.0,0.0,0.0,2
15.84,6.0,0.0,0.0,2
15.84,6.0,0.0,0.0,2
5.28,2.0,0.0,0.0,2
9.536,3.0,0.0,0.0,2
10.6345,4.0,0.0,0.0,2
21.3976,8.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
5.44,3.0,0.0,0.0,2
16.192,8.0,0.0,0.0,2
32.5783,17.0,0.0,0.0,2
5.28,2.0,0.0,0.0,2
26.4,10.0,0.0,0.0,2
26.528,9.0,0.0,0.0,2
21.152,8.0,0.0,0.0,2
5.312,2.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
5.33333,2.0,0.0,0.0,2
21.3333,8.0,0.0,0.0,2
21.4618,9.0,0.0,0.0,2
10.751999999999999,5.0,0.0,0.0,2
21.503999999999998,10.0,0.0,0.0,2
16.1285,7.0,0.0,0.0,2
21.248,8.0,0.0,0.0,2
5.33333,2.0,0.0,0.0,2
16.064,7.0,0.0,0.0,2
25.343999999999998,41.0,0.0,0.0,2
12.755,19.0,100.0,31.0,2
10.8594,6.0,0.0,0.0,2
0.0,0.0,0.0,4.0,2
4.40161,3.0,100.0,17.0,1
759.518,202.0,0.0,0.0,1
865.992,232.0,0.0,0.0,1
285.205,218.0,0.0,0.0,1
655.7429999999999,235.0,0.0,4.0,1
546.763,222.0,0.0,0.0,1
803.008,238.0,0.0,0.0,1
707.04,231.0,0.0,0.0,1
771.984,250.0,0.0,0.0,1
599.679,233.0,0.0,0.0,1
726.368,231.0,0.0,0.0,1
833.056,235.0,0.0,0.0,1
743.486,243.0,0.0,0.0,1
725.376,250.0,0.0,0.0,1
724.562,241.0,0.0,0.0,1
666.57,232.0,0.0,0.0,1
679.004,236.0,0.0,0.0,1
653.558,233.0,0.0,0.0,1
680.225,241.0,0.0,0.0,1
582.1690000000001,230.0,0.0,0.0,1
639.5840000000001,224.0,0.0,0.0,1
631.904,239.0,0.0,0.0,1
639.357,230.0,0.0,0.0,1
734.3290000000001,231.0,0.0,0.0,1
657.157,224.0,0.0,0.0,1
757.108,236.0,0.0,0.0,1
794.0160000000001,238.0,100.0,1.0,1
802.249,241.0,0.0,0.0,1
684.691,234.0,100.0,1.0,1
618.5699999999999,242.0,0.0,0.0,1
622.618,245.0,0.0,0.0,1
583.6479999999999,244.0,0.0,0.0,1
631.1,249.0,0.0,0.0,1
617.735,245.0,0.0,0.0,1
625.7669999999999,250.0,0.0,0.0,1
625.735,246.0,0.0,0.0,1
635.309,250.0,0.0,0.0,1
725.558,239.0,0.0,0.0,1
715.6479999999999,242.0,0.0,0.0,1
220.305,71.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
7.29317,3.0,100.0,9.0,2
5.312,2.0,0.0,0.0,2
21.472,59.0,0.0,0.0,2
22.3614,4.0,0.0,0.0,2
21.6225,9.0,0.0,0.0,2
17.2851,16.0,0.0,0.0,2
16.0,6.0,0.0,4.0,2
10.666699999999999,4.0,0.0,0.0,2
16.610400000000002,5.0,0.0,0.0,2
16.9639,14.0,0.0,0.0,2
10.666699999999999,4.0,0.0,0.0,2
26.720000000000002,11.0,100.0,1.0,2
10.8594,4.0,0.0,0.0,2
17.472,18.0,0.0,0.0,2
15.935999999999998,6.0,0.0,0.0,2
11.1486,23.0,0.0,0.0,2
25.831300000000002,45.0,100.0,1.0,2
8.319999999999999,26.0,0.0,0.0,2
19.968,38.0,100.0,1.0,2
6.848,5.0,0.0,0.0,2
3.6305199999999997,1.0,0.0,0.0,2
21.248,8.0,0.0,0.0,2
16.416,11.0,0.0,0.0,2
6.45783,11.0,0.0,0.0,2
21.375999999999998,8.0,100.0,1.0,2
15.744000000000002,5.0,100.0,1.0,2
5.28,2.0,100.0,3.0,2
0.0,0.0,0.0,0.0,2
8.671999999999999,8.0,113.376,12.0,1
980.096,84.0,0.0,0.0,1
979.424,79.0,100.0,1.0,1
979.6479999999999,79.0,100.0,1.0,1
979.168,79.0,100.0,1.0,1
978.304,84.0,0.0,0.0,1
978.112,84.0,100.0,2.0,1
978.816,84.0,100.0,1.0,1
963.296,83.0,100.0,1.0,1
980.3199999999999,79.0,0.0,0.0,1
978.432,84.0,100.0,1.0,1
963.36,83.0,100.0,1.0,1
981.76,102.0,0.0,0.0,1
965.408,103.0,100.0,1.0,1
980.928,104.0,100.0,1.0,1
980.544,98.0,0.0,0.0,1
968.992,99.0,100.0,1.0,1
981.7280000000001,97.0,0.0,0.0,1
978.624,86.0,100.0,1.0,1
964.096,86.0,0.0,0.0,1
979.008,88.0,100.0,1.0,1
980.096,92.0,0.0,0.0,1
966.656,88.0,0.0,0.0,1
985.0600000000001,88.0,0.0,0.0,1
1009.57,161.0,0.0,0.0,1
985.735,229.0,0.0,0.0,1
984.3530000000001,236.0,0.0,0.0,1
849.478,220.0,0.0,0.0,1
934.016,242.0,0.0,0.0,1
992.096,223.0,0.0,0.0,1
982.0719999999999,241.0,0.0,0.0,1
851.084,230.0,0.0,0.0,1
944.2570000000001,194.0,0.0,0.0,1
802.474,177.0,0.0,0.0,1
611.0400000000001,239.0,0.0,0.0,1
1239.6100000000001,249.0,0.0,0.0,1
897.703,197.0,0.0,0.0,1
575.4860000000001,236.0,0.0,0.0,1
1053.24,234.0,0.0,0.0,1
1190.6200000000001,249.0,0.0,0.0,1
1207.1000000000001,243.0,0.0,0.0,1
1087.23,222.0,0.0,0.0,1
1190.43,246.0,0.0,0.0,1
1112.06,217.0,0.0,0.0,1
853.044,203.0,0.0,0.0,1
1018.96,217.0,0.0,0.0,1
906.304,222.0,0.0,0.0,1
941.696,210.0,0.0,0.0,1
1016.8299999999999,224.0,0.0,0.0,1
1273.1200000000001,236.0,0.0,0.0,1
953.125,230.0,0.0,0.0,1
756.192,217.0,0.0,0.0,1
931.566,237.0,0.0,0.0,1
982.49,232.0,0.0,0.0,1
890.5699999999999,225.0,0.0,0.0,1
972.884,245.0,0.0,0.0,1
988.305,237.0,0.0,0.0,1
937.446,230.0,0.0,0.0,1
541.815,120.0,0.0,0.0,1
767.1360000000001,235.0,0.0,0.0,1
762.088,217.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
